locality_name,uuid,city_name
Safdarjung Development Area,af930b4d8ba556ce69e0,Delhi
South Bopal,cd75f8eef13416645b88,Ahmedabad
Kattigenahalli,dc0821b724c5105b4ad1,Bengaluru
Sector 143,0ad262ac30f7b3b67b65,Noida
Kuthambakkam,6afb517d8fd7de4dc0e8,Chennai
Dudeshwar,b69012eb39f27db9803a,Ahmedabad
Sevvapet,6ad15e76e9bcef844280,Chennai
Bharat Nagar,83428758455645765ba2,Bengaluru
Narayankhed,5fa0c2ffaa01f4bc8963,Hyderabad
Manipur,b90c24a2f17af042bee2,Ahmedabad
Sector 8,fcf7cf9e31407010574f,Gurgaon
Pusa,aea444fbdae38857bd50,Delhi
Nehru Place,2d5ca6eed1f5c1fc179b,Delhi
Bommenahalli,50699033672b3a614c5a,Bengaluru
Antop Hill,3c8d2090a4b113c5cba3,Mumbai
Shanti Kunj,5bb9161cfe849c63fcec,Gurgaon
Red Hills,fa89efa5190b8a15a98a,Chennai
Shipra Suncity,a98f729e168a5f5782f0,Ghaziabad
Shirakol,f588d17c0de979298729,Kolkata
Kaliyanakuppam,38843154f9a539af683d,Chennai
Thondapalli,240397944d52d3c16135,Hyderabad
Dabeerpura,75a54ef47ceb18e5f943,Hyderabad
Kurla West,bf72f72faac171f536ff,Mumbai
Sunguvarchatram,ca9447ed3993cc8ac89f,Chennai
T Nagar,f8328cd370fb58089e66,Chennai
Kailash Colony,5a87f78b02e9b685134a,Delhi
Bhanur,985f22636c6ee397aaec,Hyderabad
Vijay Vihar,116c35b88a29e397cd33,Ghaziabad
Nagegowdanapalya,425b67fdcb75cf53dd03,Bengaluru
Raj Nagar,e2a41c537bf6d712cdc2,Ghaziabad
Iscon Ambli Road,ab317e8f1d7223a143b0,Ahmedabad
Mylapura,3f4ec6490f4aef9dea3c,Bengaluru
Todapur,0b9f5c65ddc684515320,Delhi
Majeedpur,409177bb3541cfe0aefb,Hyderabad
Salvapur,fdc28aacc61de854bb03,Hyderabad
Edulabad,58b71c0adec8354cdc02,Hyderabad
Kumbarahalli,e73491852648030a3475,Bengaluru
Peddatopra,3287f3f26292851af480,Hyderabad
Madannapet,e20a7c55fedc1ea761cd,Hyderabad
Karjat,10126efddb4e2f593ea0,Mumbai
Rampally,677bd1f4ec6a8bd45a58,Hyderabad
Loni,7a72223ee75967f9fa7a,Ghaziabad
Semmancheri,0a9b9df2eadfe069286e,Chennai
Dunlop,a4e405b4b976ff1269a4,Kolkata
Nallagandla,d15bab2a70e5e7bc311e,Hyderabad
Karawal Nagar,18e4881c2c83a51bd6ff,Delhi
GIDC Naroda,fa1165b6b6f1148b353b,Ahmedabad
Konerikuppam,aa83248f8523a25282fd,Chennai
Kasarwadi,cf8e3d36ad6fb4499c06,Pune
Virugambakkam,dd1aeedc290b27a85400,Chennai
Chanakya Place,37a40731396d069a3765,Delhi
Anandhnagar,a4e51c60398187b63ecb,Bengaluru
Tirur,79fc31114d02d406dae0,Chennai
Edayanchavadi,bf9ccc2870dbd455c8b7,Chennai
Pandwalan Kalan,15c4a2c33b62794e974a,Delhi
KEB Colony,e9631559939ceb6840d4,Bengaluru
Aya Nagar,a550d197c479f5561ff4,Gurgaon
Kondashettihalli,37ba25726ad67de75fd3,Bengaluru
Barabagan,f23e0e5f038dc357f4ab,Kolkata
Maruti Nagar,72a4fa2653a823be5bad,Hyderabad
Jeth Nagar,e79a49da1541fcd97ff2,Chennai
Lakshmanpura,6ea5a45414dc8102e013,Ahmedabad
Freedom Fighters Enclave,207b9f698d3089177dfa,Delhi
Wilson Garden,d24c1dff919c68be180e,Bengaluru
Bommanahalli,6f8c8a7f76b0eb069369,Bengaluru
Aivarkhandpur,bc48ff32dae2d963339f,Bengaluru
Lakkondahalli,4ea24331e615bfcf2acf,Bengaluru
Ramapuram,d480952f3e0891c23889,Chennai
Phool Bagan,2086fbc97546b8b351f3,Kolkata
Rathinamangalam,2f5a68ea9f0e7f210777,Chennai
Kheyadah Village,994d6a1775a417af3bc9,Kolkata
Nagli Bahrampur,2a93dccfc6f4936cb284,Noida
Sector 167 A,28486096753d20d3c988,Noida
Alagasanagar,e8d06d62e13c688c855c,Chennai
Swarnambigai Nagar,e3d6af3047c5a69edb3a,Chennai
Khanderavpura,c07b05031e1f1a13ec48,Ahmedabad
Kamath Layout,59d4fdb3990cb484b407,Bengaluru
Varale,163259143aa15ada8203,Pune
Bavlu,ba3a791f62b59c76539d,Ahmedabad
Patel Nagar,498aec4fac4c10a2cf92,Ghaziabad
Andheri West,2195824f4c8e021d7b8e,Mumbai
Pimple Saudagar,f0fa520624f3a8de9f85,Pune
Banjara Hills,d6051f018ef87ccb4541,Hyderabad
Nighoje,3a12876980f0e936af74,Pune
Manjari Khurd,0f87c268bd1c412964df,Pune
Shadipur,dcd01f739b7a8ccc2496,Delhi
Kaushambi,f3fb65fb8668ebe2e17c,Ghaziabad
Uttam nagar west,2017987b2f61f08af6b5,Delhi
Borabanda,58c8a2961aa23561d7a8,Hyderabad
Seeyati,ed668f62daa055a59f5c,Chennai
Huskur,0ef217cd941448338abc,Bengaluru
Kayarambedu,7290717b7f8f0b48046f,Chennai
Kandukur,3be138636a3b90077a0c,Hyderabad
Manali New Town,55754b696ce8f2894b39,Chennai
Anagalapura,eb9669c4251e79c1c2fd,Bengaluru
Mohan Nagar,7e5b3f1ff33f1d8d4dd7,Ghaziabad
Kalvoy,05b997853cea337ad80c,Chennai
Civil Lines,81ad5a20720a4808fcaf,Delhi
Satchashipara,cc9a8b4b91586e7cb078,Kolkata
Bonthapalle,334205a824fb6f4f91d4,Hyderabad
Kauser Nagar,8fbcd01f2c573ec01e9d,Bengaluru
Sonnanayakanapura,431da953e0aede56a69e,Bengaluru
Bommasandra,4d82c3d891ce53818616,Bengaluru
Ambawadi,53c588dfbe5557fea1cc,Ahmedabad
Ambegaon Budruk,8f9a22c31857cdaea95f,Pune
Quthbullapur,9253869b97b5c884d1cd,Hyderabad
Madhapur,1fcf8ebd53c6c7d31a5b,Hyderabad
Maan,88cf221ae4e859672d2f,Pune
Beeramguda,8c489b02a73e3584892f,Hyderabad
Khadia,9824de4cc4c535c602be,Ahmedabad
Thamaraipakkam,3930f251082c87835e6f,Chennai
Range Hill Estate,e92aee97168c8e5e418d,Pune
Periyakuppam,ca31df8cce1bb011805c,Chennai
Shahapur,e81b0b5814a77ef5803f,Mumbai
Damat,c3f4badee4580b8d9198,Mumbai
Kudavali,e912f284eaa83792e6fe,Mumbai
Gudur,5b5c775725d109d05f30,Hyderabad
Kon,02ceb0d2c5683e1e5bc8,Mumbai
BK Dutt Colony,b9ad9775c0dc305e2a0c,Delhi
Siddhartha Nagar,c5b710395486ab2c09b5,Mumbai
Dodda Hagade,5e487f2e27ffbcc79ce2,Bengaluru
Vattambakkam R.F.,e45cf118d367c9fd2ff5,Chennai
Uttam Nagar,93d45937f71769f40a62,Delhi
Vejalpur,fee43eb093f496d988ae,Ahmedabad
Loni Kalbhor,a8b2bd6d7a389eb90d99,Pune
DLF Farms,8ccf0b83700bd03a9523,Delhi
Sector 8 Rohini,13eeefed9f1166984a77,Delhi
Barakhamba,ef55d9a2ef2ed9297f3f,Delhi
Kammanahalli,6759606d17781a036800,Bengaluru
Sonnur,34e2587c486bb0903c6f,Bengaluru
Murbad,e4955d453397665ae053,Mumbai
Karol Bagh,34109e092a4f03de3633,Delhi
Nerul,2a579df610b73308e384,Mumbai
Central Ridge Reserve Forest,13c231b6fdc882b2c482,Delhi
Kistareddypet,013f8d10155fd6fd5f62,Hyderabad
Sidedahalli,a054b4d50b8e61dc351f,Bengaluru
Transit Camp,fa5dd3d37a0c381506cc,Delhi
Mulund Colony,4d66c45f20aa7af11c46,Mumbai
Sambaragidada Kavalu,24b64ee775977ad23a52,Bengaluru
IP Estate,1c88ebd7b0f1d3937ea4,Delhi
Ghatkopar East,b3318a015c7442124161,Hyderabad
Selaiyur,e32ee3498922a8fe76a8,Chennai
Nalasopara East,3ea0d7bd1aabc3b60a38,Mumbai
Devanahalli,e72bb803a3499b1a6492,Bengaluru
Kanchipuram,1474128bbebd04f8bdf8,Chennai
Kilpauk,566660ba0d5681a581d3,Chennai
Marasandiram,1b49dda157c5508e8391,Bengaluru
Sector 28 Dwarka,d67408ff6d3f68bb6707,Delhi
Bally Khal,71bb7291b2285835e457,Kolkata
Thippasandra,60ad79cec28fa2750532,Bengaluru
Padmarao Nagar,5fd7cc09757ae24a98af,Hyderabad
Challaghatta,a1286333e15125c6f06f,Bengaluru
Tulip Violet Society,8fd2bf9ae4defdafeb61,Gurgaon
Raj Nagar,29f0248e0c3a21313a9b,Hyderabad
Thyvakanahally,7ce1350fe249a303a219,Bengaluru
Sultanpalya,cb78c4b823f048931883,Bengaluru
Nallur,af0fb277435fbb3cf15d,Chennai
Mandi House,5d03183284310541394f,Delhi
Kusgaon P.m.,859540d3ca7ba1de30ca,Pune
Pansila,52c626a3115e61de12f3,Kolkata
Jothi Nagar,ac50dc1578c2a4e01431,Chennai
Shahapur ,723297509e3018e10195,Mumbai
Keelakattalai,5fe453a642a41cc0e664,Chennai
Khoni Pagadyacha Pada,230d998407dac57362c1,Mumbai
Dakshineswar,7029abc8628454eb5a89,Kolkata
Deshmuki Village,ffaa4a525a3677f50f5c,Hyderabad
Urapakkam,28ca6e71786b3f9c594e,Chennai
ImamGuda,feb333e88408b9b69243,Hyderabad
Uluberia,deb89242f1d327733a35,Kolkata
Omarhati,b8e0179fad906c59b394,Kolkata
Vadanemmeli,24ee8bf257983ac6169b,Chennai
Oragadam Industrial Corridor,ef02f9f502eb7fc41809,Chennai
Alathur,10cc621aa506b950cb1f,Chennai
Dawoodkhanguda,6f86742433262487bd66,Hyderabad
Vinayagapuram,617b5c02842d63fe00c6,Chennai
Vascon Paradise Society,4643f6b71cc29333f1f9,Pune
Liluah,2009bc08db7f3086d292,Kolkata
Mayur Vihar Phase 3,b901229656da66a686e2,Delhi
Basavanagudi,d86dc9af77296beb705b,Bengaluru
Nacharam,e1de9ded1fbd4e5ab7e1,Hyderabad
Naihati,24eb216361125c43e655,Kolkata
Baiyappanahalli,76a33070952918f84d19,Bengaluru
Laggere,4afbead660a6074b167b,Bengaluru
Karanjade,b841036d65f545e6b60c,Mumbai
Kavanur,21ccb86ed634014a30b6,Chennai
Sector 35,b7b659f1d9339bb393c4,Gurgaon
Chunabhatti,89bfa1ca3975db74b8d8,Mumbai
Shidipur,4946610ebdff7e726ebe,Gurgaon
Gorai,ed77426c63937d7829d7,Mumbai
Madhopura,a026dd2f6e0fcd2b648e,Ghaziabad
Sri Padmavathy Nagar,e744d913c44c452f034a,Chennai
Jangaon,3493f394942c5a112011,Hyderabad
Agapally,1706fca09f1fa74b749c,Hyderabad
Shivkar,cd6027d105a6daf57c2e,Mumbai
Abhay Khand 1,16266cae1cbb4321a3e8,Ghaziabad
Ravindra Nagar,e63dcbec200e3f973c1a,Hyderabad
Niti Khand,37811a4afda95ab2ed35,Ghaziabad
Palghar,983a2819055d00c5f010,Mumbai
Periyapalayam,7920a9301a63917d87f4,Chennai
Vasai West,fd6613943dc8f83f3307,Mumbai
Panathur,908fed2ea088eee0a73e,Bengaluru
"Sector 2, sohna",c9e24c527de7460dcaa9,Gurgaon
Najafgarh,7d5288f2a7108be538fd,Delhi
Gudalur,93b3603db6a1652e9c9a,Chennai
Mallathahalli,ecd916870bc5ef5b492e,Bengaluru
Kushaiguda,737b974268674da6bb05,Hyderabad
Chengicherla,21799407dd6ecb832424,Hyderabad
Karunilam,15beac3b6b66552bf7a9,Chennai
Hongasandra,ea9c4320091cb46c102b,Bengaluru
Kalewadi,891baf10fa69a835a30e,Pune
Chaukhandi,b7f58d9109a6d20d0c21,Noida
Sector 20,aff6c2f22a7a6f45d453,Noida
Sheoraphuli,6f97a100b7385f48349a,Kolkata
Nagalapura,db969661238451c88bfe,Bengaluru
Jagatipota,b3a2634ff978ec2618b4,Kolkata
Khaira,2fe3c43a6fac8dfd6622,Delhi
Undri,5835b7b253da59193a00,Mumbai
Daulatabad,a431bc1ad3f8fcd32d5d,Hyderabad
Ziaguda,0bb5bb62bf8abff435ac,Hyderabad
Adikmet,141f0e53de724061efe3,Hyderabad
Kundana,af07d4cca02e793af206,Bengaluru
Dullapally,203879be7367b55beeb9,Hyderabad
Kirti Nagar,9355b1a7ab9b53f8e6ac,Delhi
Shivaji Nagar,f6bea29703205057691b,Pune
Panaiyur,12aa99c64890ab5eb240,Chennai
Nizamuddin West,feb0bce63845d02ee72a,Delhi
Halisahar,d406f8ac408009debcc1,Kolkata
Dodderi,9d60a897248a197973af,Bengaluru
Digberia,92bab3ffd95975cf4365,Kolkata
Dhargaas,b3613c425b84aa393252,Chennai
Bidhan Pally,659ea7b2d899c6c24858,Kolkata
Singanahalli,e4ff4c2dedb06f8a262a,Bengaluru
Vandalur R.F.,42364d652de9131d645e,Chennai
Sector 59,96fee38beab4dd21c5dd,Noida
V S Mani Nagar,60bc45b55e0f94828348,Chennai
Agol,f3faea4a6671da90e70f,Ahmedabad
Nadukuthagai,264b06af00b2caca34b1,Chennai
Hosahudya,905b874b0c2b5cfc3aab,Bengaluru
Thakkarbapa Nagar,62145b25db9c585270c6,Ahmedabad
Vasind,69e26e8d507ab5cfc8f8,Mumbai
Valasaravakkam,81fbd5ad79f5ccb94c05,Chennai
Pallavaram,65c3df0c90d5c3caaaa9,Chennai
Nizampet,44a6741972a57f84cb7e,Hyderabad
Jakkur,2924aee33fbcf23e3127,Bengaluru
Gandhi Nagar,37a1a8b036ac224f16b7,Chennai
Yacharam,b277d8fb91c5fa21d73a,Hyderabad
Pammal,c29ce2ed7a5942fd2c0c,Chennai
Puppalaguda,596106e5834c414a64a1,Hyderabad
Dasanapura,f38eeb509730082ef8c1,Bengaluru
Kumananchavadi,bf856d0af2e40bdfae19,Chennai
Ganga Dham,569de69a913ac9ce0a73,Pune
Hakimpet,f3eb3a59a824e7090bb6,Hyderabad
Parnasree Pally,a12d59731f4a05296aa6,Kolkata
Amangal,c2173aad58131bd897be,Hyderabad
Venkusa Estates,607b2480c0e5d4e8c484,Hyderabad
Harohalli,46d6f5317cdd70f5315a,Bengaluru
Madavara,4c75300da83f62bfa43d,Bengaluru
Mandi,67ed40cfdaf3ad414419,Delhi
Sector 8 Dwarka,c63b81b16bbc701ca5a4,Gurgaon
Moosapet,c2d94060f0e106407806,Hyderabad
Nandan Nagar,30221b51384f28903718,Kolkata
Class D Employees Housing Society Layout,6da75eb37336ec68331f,Bengaluru
Nandoli,1bf9e549484644e4b1ac,Ahmedabad
Ansal Golf Links 1,fac08cce9f8d002e5cde,Noida
Kumaran Nagar,464957e82064bc8b38ae,Chennai
Garden Reach,e33394b7a1b05003c3f0,Kolkata
Gungal,1ab07028f846a0a5171e,Hyderabad
Sector 128,087832430cf7f2e7361d,Noida
Wanowrie,f69a8b6535ee7faed421,Pune
Chenna Reddy Nagar,32b1c1610a2546642ce4,Hyderabad
Parappana Agrahara,51d1048db89aa429b759,Bengaluru
Mannivakkam,7d0ac83a73fe7fc943aa,Chennai
Jalahalli West,94f4c9cce02a2d4386ae,Bengaluru
Pulianthope,2aab3736f3860a2e2ccc,Chennai
Doddakammanahalli,ea6dc2b4d2b698059a80,Bengaluru
Grant Road,1e93a797bfc2d49b5d3c,Mumbai
Balavinayagar Nagar,b6dfddd36c4ff08a4bbc,Chennai
Anjanapura,44799362fb7d7ca3f9b0,Bengaluru
Mahadeva Kodigehalli,8417900d4810312c1a24,Bengaluru
Golconda Fort,aafd770bdd42aefe8e82,Hyderabad
Mankhal,199c74f85c5762a0a2ab,Hyderabad
Banashankari 6th Stage 4th Block,f30fee03c9865b6bd025,Bengaluru
Sector 163,8ed2c58d8483b29fad73,Noida
Block L 1,ba6425265bb3295a76eb,Delhi
Masoodpur,604177591813c6d0cf24,Delhi
Kunnappattu,4e7100268062f914c33a,Chennai
Haiderpur,2e8bae1ed3c2aecbfe96,Delhi
J P Nagar 8th Phase,5c1920315af2983be2c7,Bengaluru
Techzone IV,1c6fa8bb12f3be7866d0,Noida
Kunnavalam,60e4cd48e7784e702e0b,Chennai
Shalimar Garden Extension II,41e2b5a04e4a5cdd46c2,Ghaziabad
Sunder Nagar,7d4c4c3b6928ea317b9e,Hyderabad
Dadar West,d5bc4656cd8353050e43,Mumbai
Govindpuri,765620ade552687709d3,Delhi
Nesapakkam,60efa676cc442667af59,Chennai
Badlapur West,669434935067b99d36fa,Mumbai
Begur,bb5f9b3dbb8a3b08d5eb,Bengaluru
Sheshadripuram,e52e307c11f24a14c367,Bengaluru
Padianallur,6920c9705b9e883ad6e3,Chennai
Sector 122,a9cbb922735989399d2f,Noida
Allyali,54c2a72a06db1209fefd,Mumbai
Mangalpally,a2609e9e1dbaf6f8b6ce,Hyderabad
Hakimpet,21ea330b24bfbbdf57e5,Hyderabad
Dhamni,8cc321cc05681e381f25,Pune
Moovarasampettai,7cdbed2aa8ddfd38141c,Chennai
Hafiz Jalal Baba Nagar,29234f9e5fb466510271,Hyderabad
Maliyappanahalli,4919c8255b68a87ce84b,Bengaluru
Defence Colony,362ea864838f3fbf6d0e,Ghaziabad
Wardade,fde25b46e21606b91d2a,Pune
Palla,84940fff21d6d71a79b9,Delhi
Mahatma Jyoti Rao Phule Marg Area,1c72673aa2c6ffee22a2,Delhi
Vadapattinam,619fc7cb7b2e996b4d8d,Chennai
Chinchwad,ae4c20ab954380138e60,Pune
Unamancheri,efe4d54d5d7b902c4757,Chennai
Metiabruz,20a7e646878ae6de0886,Kolkata
Kadalur,0ce4ab697bf8cff559c4,Chennai
Thanisandra,a16a623987fbfd581c84,Bengaluru
Karmanghat,b12059d204c1eaefeb18,Hyderabad
Kandigai,b8319aac407d68af55f2,Chennai
Hari Nagar Ashram,6cb8decec6fd83228d60,Delhi
Thumukunta,d743c12ac06cdbd82bc3,Hyderabad
Farukh Nagar,49f7a8c1f060e72f6fa1,Gurgaon
Ashtapur,8a51854f3d0a203ae03a,Pune
AGCR Enclave,954c7850cd361ad0a544,Delhi
Nani Devati,1ea8e19d39114b65d7c4,Ahmedabad
Byraveshwara Industrial Estate,81968c9c4568dd083204,Bengaluru
Sector 50,be66cf97c6340f920e4b,Gurgaon
Sector 31 Rohini,5ee8ace1992741e5f7eb,Delhi
Malviya Nagar,c060ba3208a538fa9ee8,Delhi
Kalpakkam,fd10d73ea21afc18a453,Chennai
Sector 76,15b8124237251ab13164,Noida
Sector 29,c7ebadd4a52b7a41857f,Noida
Kothaguda,e32f5d525a0bb9ff541b,Hyderabad
Sector 162,5e55a0546331c12927d9,Noida
Naya Ganj,099b9af78866843bea49,Ghaziabad
Dakshinpuri,009895833143859c8056,Delhi
Sector 17,07f410b57e0082d82e7b,Noida
Gantlavelli,2bbda3a846d26962b7f3,Hyderabad
Dongri,d34e717e5ccc3a286eb7,Mumbai
Kumbalgodu State Forest,3e8e06134b0271f714d9,Bengaluru
Medak,a8d344ee2ed545d27110,Hyderabad
Mominpet,7764d66f32cebd5e95ce,Hyderabad
Veldanda,b24bec3c67831788d16b,Hyderabad
Arahalli,f9f776b0f9d823294d0a,Bengaluru
SBH Colony,2d07e4aecf5dffe0a768,Hyderabad
Aambethan,67e7758c40302f20341f,Pune
Dallupura,3cd51545c23381d90982,Noida
Pothreddipalle,070703c6c60602a747ce,Hyderabad
Kuvavgouv,9cf02d656e2d2fdc04f9,Ahmedabad
Mambakkam,efce1d45229f5044915a,Chennai
Tiruvallur,717c75b26cf5cfa256df,Chennai
Soppahalli,82fdb16914d26283c6e1,Bengaluru
Mogappair,98d1cbb9668e79eb4172,Chennai
Falaknuma,02a7e5132594852a1bd2,Hyderabad
Shirwal,35a8c3800adbeea5a280,Pune
Mithapur,238f657f5fd68b2b0bb7,Delhi
RT Nager,a8b5b5da4cc2f88e69c4,Bengaluru
Dattavadi,683d341cfeb4a0f75176,Pune
Atour,928e71fca18a04984d9f,Ghaziabad
Saidabad,bfea4fd2b8b95d1d037b,Delhi
RT Nagar,b38a664c592d5acdb535,Bengaluru
Chamrajpet,09f36df1f4c90bbcbefb,Bengaluru
Kair,3a0b9908c84f9cf716b1,Delhi
Rai Durg,9946e18023bb858c4abe,Hyderabad
Mamidipally,dfd72606461b73c9d80c,Hyderabad
Reddipally,9d131adf36632b341017,Hyderabad
Kethohalli,01616c3e855fb183f207,Bengaluru
Siddanthi,ae8c69cf54699985741a,Hyderabad
Hegde Nagar,176a859001b86009151c,Bengaluru
Konnagar,0703c2ccd45cf888c2e3,Kolkata
KHB Layout,a89de6603259b2530b1c,Bengaluru
Sector 28,0ada104ccbae57c1e263,Gurgaon
Subramanyapura,8d773068c3249ade8b68,Bengaluru
Annojiguda,1b461b6c565b94413190,Hyderabad
Ichapur,da4d391e4d706d052611,Kolkata
Zundal,784380ff312d82a67de6,Ahmedabad
Kalyani,2caf4ba1de6df2aaed42,Kolkata
Ekta Nagar,31d0de9c60dcf3c84bcc,Pune
Himayat Nagar,28c5ea06395121157e85,Hyderabad
Gaulwadi,595a0e3a0272ab958539,Mumbai
Sat Bari,3da154c5d07c6e10029a,Delhi
Bogaram,8e4ad3ae1dc4bc6237e7,Hyderabad
Sector 20,654fc783723c7deb382c,Gurgaon
Naduveerapattu,443c77810d3d8966fa13,Chennai
Paramankeni,5a874e7e4da6b8644034,Chennai
Dommasandra,6846758b877be6f797ec,Bengaluru
Meppur Village,2b1148d45046dbb30bcb,Chennai
Siraspur,2e7058dd4b2a6ce0f686,Delhi
Sheshagirihalli,958addaa5330536cbe31,Bengaluru
Bettadasanapura,eb9207d647599313111a,Bengaluru
Bhivri,430decdef47aa525ffc9,Pune
Sansad Marg Road Area,c7f9c50418847bab0df9,Delhi
Malavli,28bd692fab24066ffec5,Pune
Marunji,6f2c7031164ad3014312,Pune
Dombivli West,7deed06d483c1c3fb955,Mumbai
Ghatkopar West,86e4e334c366d71cb19b,Mumbai
IDA Pashamylaram,4ddbe3ecd457c2bf716d,Hyderabad
Kengeri,542902d6718832d09bb7,Bengaluru
Gonighattapura,54abfa08ac8b88bf3353,Bengaluru
Sector 3,fce2bd7e314ab98ae229,Noida
Pul Prahlad Pur,31eb0210f6136fc72bf1,Delhi
Chickpete,9ef5fc35ce562b38d547,Bengaluru
Ameerpet,d9e0d966e8d550d3538a,Hyderabad
Tara Nagar,a81d3bdbf3da656a5442,Delhi
Jillelguda,bd3924c6797bb70ddb12,Hyderabad
Tad Bun,f060532ea56708444fb0,Hyderabad
Sector 26 Dwarka,3939a19006743fd246ed,Delhi
Srinivaspur,48a56a8c2c6edee6831c,Bengaluru
Somashetti Halli,fe2eeb6b92e6e37d014c,Bengaluru
Tippenahalli,6db273ec9717b78973bf,Bengaluru
Debbalaguda,f0b42f8922803f60463d,Hyderabad
Vinchhiya,1abf711b368dbc56a9fd,Ahmedabad
Mohammadapur,7271803b5bd71189cc08,Hyderabad
Ghanpur,7ca3836640629bc76ad0,Hyderabad
Dombivli East,341d6f4cb99253fdceee,Mumbai
Vidyaranyapura,f1d455826966b92db40b,Bengaluru
Diksal,32a9f17638d8fba780a6,Mumbai
Sector 43,b835faa6126597e0f4cd,Gurgaon
Sompura,8cbc9a05ce5cd94b8502,Bengaluru
Nagondanahalli,d01e974295e3f00da86c,Bengaluru
Sector 110,6197925ab00826f0f32f,Noida
Old Bowenpally,2c14eb5e042706eee91a,Hyderabad
Dodda Aalada Mara,fe9e299aae847295529e,Bengaluru
Narayanapura,934e19f8dfb59f735404,Bengaluru
Venkat Ramana Colony,2876a1aa4e27de94fef2,Hyderabad
Ramohalli,dc631cdcd22a728eda25,Bengaluru
Suthiyana,02f0d2f78d890ad498f3,Noida
Bychapura,6fcfbfd8396553f5382f,Bengaluru
Kewale,4e23374512007619fe2b,Mumbai
Sarmal,51ea628350ef63b4768d,Mumbai
Thalimangalam,7f2cde8e438bed0599f6,Chennai
Kavadipally,c81ea9d5f8072923c294,Hyderabad
Shidipur,4946610ebdff7e726ebe,Delhi
Tukkuguda,eba7932a134b9a049495,Hyderabad
Goregaon West,16b3bd1bbab855effdc7,Mumbai
Malkajgiri,23a9474670c408cc6df4,Hyderabad
Airoli,b1b6072e86c52084ebda,Mumbai
Kolathur,9efb203d67201c6896d0,Chennai
Bhugaon,68bfc75d71c617d1da2b,Pune
Sadduguntepalya,934b5e5a1a4ae0e746c3,Bengaluru
Mehrauli,ceb47526866849a72098,Delhi
Shelwadi,4e95cb64c938f250d6f3,Mumbai
Girmapur,d75fed005a5fc3bb5eb9,Hyderabad
Alamathi,ffa4b6602684dec6d606,Chennai
Sector 119,8e4891b7dce9c53d2f80,Noida
Sector 14A,c0d0aa76808374ebcb93,Noida
Kazipally,969df2a54d52e675a1ef,Hyderabad
Charholi Budruk,c6e597a87192c052eea1,Hyderabad
Gokuldham,3ea16aea53099ed5b0a1,Ahmedabad
Palam Farms,6523fee28d64c41c9415,Delhi
Boovanahalli,aa13579f01223fb45e95,Bengaluru
Devanagonthi  ,69b8a25ea522b9ac9d91,Bengaluru
Sector 25 Dwarka,9561595ec41356b6e39b,Delhi
Uttarahalli -Manavarthekaval,70956b8c34ab3c6361cf,Bengaluru
Uttar Gauripur,20520bf1e44c4a0132e3,Kolkata
Ashok vihar phase 1,8225d843cf17678c241c,Gurgaon
Sirukalathur,9b65b58d0535c7e0fead,Chennai
Guru Nanak Nagar,cc38cc693e32968f3723,Pune
Ramachandra Nagar,307b773d26323548ef4e,Chennai
Kannigaipair,ba0543d7b79296878c95,Chennai
Pallisree,4314f0cd8ad5b6943afc,Kolkata
Surajpur Site V,a11c3f3615d5e6c6bafd,Noida
Matar,c5c7e022185a3e93eb10,Ahmedabad
South Lalaguda,4bdc84fcb5dc3c22fc9f,Hyderabad
Govindpuram,3a7df1e73739021cd90b,Ghaziabad
Sadashivpet,ead1d6686912deb612bf,Hyderabad
Shiraswadi,71c528fd3032cc4420db,Pune
Ghodasar,d43ab45fad834376f97e,Ahmedabad
Khardah,e661c4efcf8ca9ac8548,Kolkata
Sector 41,e3c5b7e9b619e2b081c8,Gurgaon
Theur,fe492bbe9537d380a9ac,Pune
Sector 4,c4cccc73497756009e56,Gurgaon
Koregaon Bhima,5d3b5119c1855df28831,Pune
Sector 113,52523f2e41980d15b990,Gurgaon
Ankaputhur,cfb89b982ee095f5356e,Chennai
Sector 35 Rohini,45b5d57824b220fea601,Delhi
Choolai,129d1056039cc8c3819a,Chennai
University Campus,e983b41fecab0934d701,Bengaluru
Pallur,bce7657e6cb3f95c6df3,Chennai
Thiruthavali,ecb9cfc16ef5e40cc8ee,Chennai
Lakdikapul,5d9ddc5df321f18e4020,Hyderabad
Yashwantrao Chavan Nagar,81268bf9c0d9b470d939,Pune
Jyotipuram,9838c74fc3c225f8ec80,Bengaluru
Sector 19,fa0637b6c73bff23c419,Gurgaon
Karunguzhipallam,f50caa5004d5fb2f1c76,Chennai
Basina,a0bd6b8f82e3d65c65b6,Kolkata
Bhayli,6c233675509d0894b401,Bengaluru
Sector 74A,e480013bbce27a28c434,Gurgaon
Akurli,338b9f13a2c7936b30af,Mumbai
Annamalai Nagar,bd7787580354c880b49c,Chennai
Sangareddy,ff2651f7d7829521d516,Hyderabad
Ambegaon Pathar,6fc7c8b65461fecc33df,Pune
Bhondsi,eda6759bfd8cafcf53e6,Gurgaon
Shaikpet,015ea83291b1d04954dc,Hyderabad
Bapunagar,57b9e5a82ecaefd6514c,Ahmedabad
Sector 3,f8b44ec4f69fa13b1a8b,Gurgaon
Thirumazhisai,75512e8de17c8bd0474b,Chennai
Ayappakkam,a4bf60d2faa919c76dea,Chennai
Tragad,29665c582907d1b10bb2,Ahmedabad
Alandur,005a04098696efd2acc3,Chennai
Sector 34,d6763de3ed44401c8102,Gurgaon
